cpu_request,mem_request,cpu_limit,mem_limit,runtime_minutes,cpu_usage,ck_DaemonSet,ck_Job,ck_ReplicaSet,ck_ReplicationController,ck_StatefulSet,ck_UNKNOWN
0.005,20971520,0.05,104857600,11176.19135,0.000343698809,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11178.12468,0.0001299918758,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11177.19135,0.00825901468,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,11175.87468,0.001583427026,0.0,0.0,0.0,0.0,1.0,0.0
0.512,1073741824,1.024,2147483648,11176.09135,0.01393552024,0.0,0.0,1.0,0.0,0.0,0.0
0.1,1073741824,0.3,4294967296,11179.24135,0.0583638482,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,3221225472,11174.62468,0.007859405488,0.0,0.0,0.0,0.0,1.0,0.0
0.8,536870912,1.0,1073741824,11175.15802,0.0005165240827,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,889.2746833,0.02361249823,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1073741824,4.0,4294967296,11175.04135,0.005606259176,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11172.99135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,10898.52468,0.01178607637,1.0,0.0,0.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,11172.42468,0.003293852675,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11176.10802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,1073741824,11175.07468,0.03120597462,0.0,0.0,0.0,0.0,1.0,0.0
0.1,134217728,0.1,1073741824,11177.07468,0.09155085199,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11178.15802,3.94e-05,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6442450944,0.0,0,11179.14135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11176.72468,0.00634612564,1.0,0.0,0.0,0.0,0.0,0.0
0.512,536870912,0.512,536870912,11176.55802,0.06912175225,0.0,0.0,1.0,0.0,0.0,0.0
0.512,536870912,0.512,536870912,11176.77468,0.07741387497,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11172.95802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11175.97468,0.0006255359606,1.0,0.0,0.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,11177.17468,0.0008481829544,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11179.04135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,1334.624683,0.0002534962444,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11177.10802,0.004687193113,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,11174.52468,0.003965832153,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11178.32468,0.0001421493427,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11178.59135,0.0006213616306,1.0,0.0,0.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,11172.42468,0.008908312153,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,0.9746833324,0.03485017682,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,11179.37468,0.08603846565,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,10898.19135,0.1546954924,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,11174.80802,4.98e-06,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,11176.57468,0.006852453038,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,536870912,11178.54135,0.01390129087,0.0,0.0,1.0,0.0,0.0,0.0
1.024,1073741824,2.048,2147483648,11178.39135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,64.77468333,0.000737377238,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11179.64135,0.06343096327,1.0,0.0,0.0,0.0,0.0,0.0
0.01,268435456,0.1,536870912,11178.10802,0.0002615604737,0.0,0.0,1.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,55.70801667,1.55e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,11172.40802,0.0001707142099,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,11176.09135,0.001113819026,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,2147483648,11176.52468,0.005842434047,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,11179.35802,0.08883760099,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,11178.97468,0.002293189102,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11178.02468,0.0003544661172,1.0,0.0,0.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,11177.17468,0.0008270590365,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.3,536870912,11177.15802,0.00138613434,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11177.19135,0.0003517920287,1.0,0.0,0.0,0.0,0.0,0.0
1.0,536870912,2.0,1073741824,11175.69135,0.4885433554,0.0,0.0,0.0,0.0,1.0,0.0
0.1,50000000,0.2,100000000,11172.27468,0.04911982979,1.0,0.0,0.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,11179.29135,0.02244555138,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,11174.00802,0.01116737369,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0.0,0,11179.37468,0.04848926759,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,11174.80802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,11173.27468,0.0207056904,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,8670.608017,0.0007067583471,1.0,0.0,0.0,0.0,0.0,0.0
0.8,536870912,1.0,1073741824,633.2746833,0.00282722391,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.5,536870912,11178.12468,0.0001209362745,0.0,0.0,1.0,0.0,0.0,0.0
0.256,1342177280,1.024,2684354560,11179.27468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,11172.60802,0.0001678718824,0.0,0.0,1.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,11178.87468,0.002666987625,1.0,0.0,0.0,0.0,0.0,0.0
4.0,4294967296,8.0,8589934592,11172.37468,0.04605611909,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,10901.62468,0.07802875444,1.0,0.0,0.0,0.0,0.0,0.0
0.05,67108864,0.2,134217728,11176.62468,0.002674552368,0.0,0.0,1.0,0.0,0.0,0.0
2.0,3221225472,3.0,6442450944,11172.69135,0.0008311378237,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,3439.59135,0.000905217891,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,11179.35802,0.0177241812,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6442450944,2.0,12884901888,11174.80802,0.275147995,0.0,0.0,0.0,0.0,1.0,0.0
0.005,26214400,0.02,104857600,9169.024683,0.0003995626302,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,11176.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,684.1080167,0.0002111133301,0.0,0.0,1.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,11172.39135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.25,268435456,11176.19135,0.00042199052,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11175.05802,0.2000039674,1.0,0.0,0.0,0.0,0.0,0.0
0.25,268435456,0.5,536870912,11177.99135,0.003761777987,0.0,0.0,1.0,0.0,0.0,0.0
0.1,47185920,1.0,104857600,11178.12468,0.0004166185171,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11177.42468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,4294967296,11175.15802,0.00777974871,0.0,0.0,0.0,0.0,1.0,0.0
0.1,536870912,0.0,536870912,11176.19135,0.08738020205,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11178.14135,0.001824229588,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,2.0,3221225472,11178.30802,0.1224313307,0.0,0.0,1.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,11179.32468,9.95e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11175.77468,0.0003610933439,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,11174.00802,0.01120499923,0.0,0.0,0.0,1.0,0.0,0.0
0.1,3221225472,1.0,4294967296,11172.35802,0.00741669606,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,268435456,11176.05802,0.004370090593,1.0,0.0,0.0,0.0,0.0,0.0
0.2,8589934592,1.0,10737418240,11176.69135,0.01286146727,0.0,0.0,0.0,0.0,1.0,0.0
0.1,67108864,0.2,134217728,11176.62468,0.0003555612105,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11172.97468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11177.17468,0.08232780263,1.0,0.0,0.0,0.0,0.0,0.0
0.01,67108864,0.5,134217728,11177.19135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,11179.27468,0.01636360377,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,11178.52468,0.004263703662,1.0,0.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,11172.60802,0.000165036842,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,8028.49135,0.0005906875338,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6442450944,2.0,12884901888,11175.44135,0.006218732047,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11177.65802,0.06183221665,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,11172.40802,0.04938621408,1.0,0.0,0.0,0.0,0.0,0.0
0.8,536870912,1.0,1073741824,11177.82468,8.42e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,11172.42468,0.0001696715143,0.0,0.0,1.0,0.0,0.0,0.0
0.25,268435456,0.5,536870912,11177.85802,0.01379088992,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,11179.39135,0.01099828461,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,11179.47468,0.03197484167,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.25,268435456,1300.258017,0.001774416902,0.0,0.0,1.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,11175.02468,0.01093095517,0.0,0.0,0.0,1.0,0.0,0.0
0.01,536870912,0.1,1073741824,11174.64135,0.1000228454,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11176.47468,0.2000314717,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,11178.50802,0.003190141285,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,11174.00802,0.01106020387,0.0,0.0,0.0,1.0,0.0,0.0
0.75,536870912,1.0,2147483648,11176.47468,0.02700875035,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,11171.47468,0.0008344713662,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11171.24135,0.004536102034,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11171.32468,0.007202974529,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11171.25802,0.004520516236,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11170.82468,0.004724630825,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,11170.82468,0.004551147113,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,2.041349999,0.002032835563,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,10887.64135,0.147675119,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,11169.54135,0.05646346581,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11169.45802,0.0003359587321,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,10206.55802,0.0544915428,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11169.55802,0.1343116515,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,11169.55802,0.0003601869187,1.0,0.0,0.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.09135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.05802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11163.07468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,11161.45802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,11161.64135,0.0005833691998,0.0,0.0,0.0,0.0,1.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,10525.64135,8.77e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,10476.65802,0.00824915795,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,10253.00802,0.005803064256,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,10253.22468,0.0003777091037,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,10253.00802,0.005699297718,1.0,0.0,0.0,0.0,0.0,0.0
0.75,536870912,1.0,2147483648,10249.59135,0.01581848139,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,0.7913499991,0.0007064978729,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,0.4746833324,0.0003654926706,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02,67108864,0.2,268435456,7067.508017,0.01890316237,0.0,0.0,1.0,0.0,0.0,0.0
0.2,146800640,0.2,268435456,70.90801667,0.1435039614,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,7059.89135,0.004259020492,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,7057.79135,0.003502917924,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.2,536870912,7056.858017,0.01196728291,0.0,0.0,1.0,0.0,0.0,0.0
0.2,67108864,0.5,268435456,7056.774683,0.0311328474,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,7055.858017,0.003873456416,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,7055.674683,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,7054.94135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,5433.208017,0.000179064913,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,5389.79135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.75,1073741824,1.0,2147483648,4338.224683,3.96e-05,0.0,0.0,1.0,0.0,0.0,0.0
16.384,68719476736,24.576,137438953472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.576,77309411328,37.888,154618822656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.512,1073741824,1.024,2147483648,1455.624683,1.000576112,0.0,0.0,1.0,0.0,0.0,0.0
0.3,1073741824,0.5,1610612736,1440.008017,0.01484155477,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,1410.274683,0.01656022488,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1409.574683,0.0146945232,0.0,0.0,1.0,0.0,0.0,0.0
0.3,1073741824,0.6,1610612736,1409.44135,0.04232496652,0.0,0.0,1.0,0.0,0.0,0.0
0.02,268435456,0.2,536870912,1408.19135,0.01393474682,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1407.608017,0.01425341856,0.0,0.0,1.0,0.0,0.0,0.0
0.05,209715200,0.1,419430400,1407.44135,0.01527563803,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1407.39135,0.01561021676,0.0,0.0,1.0,0.0,0.0,0.0
0.02,83886080,0.25,167772160,1406.774683,0.002516037834,0.0,0.0,1.0,0.0,0.0,0.0
0.1,367001600,0.5,536870912,1406.158017,4.49e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,2147483648,1406.24135,0.1290118626,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,1405.908017,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,1406.19135,0.01446923491,0.0,0.0,1.0,0.0,0.0,0.0
0.03,134217728,0.1,268435456,1405.54135,0.001221463061,0.0,0.0,1.0,0.0,0.0,0.0
0.2,1073741824,0.5,2147483648,1405.324683,0.04489682538,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1405.324683,0.01461047999,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,1404.04135,0.015173436,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.2,268435456,1403.974683,0.0143671464,0.0,0.0,1.0,0.0,0.0,0.0
0.02,268435456,0.2,536870912,1403.458017,0.01391896701,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1403.79135,0.01212129056,0.0,0.0,1.0,0.0,0.0,0.0
0.02,104857600,0.1,209715200,1402.708017,0.01561004096,0.0,0.0,1.0,0.0,0.0,0.0
0.01,167772160,0.1,314572800,1402.424683,0.003415000632,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,1402.308017,0.01509407836,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,536870912,1401.74135,0.006362659818,0.0,0.0,1.0,0.0,0.0,0.0
0.02,83886080,0.1,167772160,1401.74135,0.01504601167,0.0,0.0,1.0,0.0,0.0,0.0
0.02,524288000,0.1,1610612736,1401.04135,0.01823994253,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.2,268435456,1400.84135,0.01502818114,0.0,0.0,1.0,0.0,0.0,0.0
0.04,125829120,0.2,251658240,1400.724683,0.01371406227,0.0,0.0,1.0,0.0,0.0,0.0
0.04,125829120,0.2,251658240,1400.424683,0.01350552426,0.0,0.0,1.0,0.0,0.0,0.0
0.03,167772160,0.15,335544320,1400.59135,0.01578919875,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1400.074683,0.0137296766,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1400.258017,0.01237571837,0.0,0.0,1.0,0.0,0.0,0.0
0.01,268435456,0.1,1073741824,1399.158017,0.00504186679,0.0,0.0,1.0,0.0,0.0,0.0
0.02,83886080,0.1,167772160,1398.79135,0.01743601771,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1396.924683,0.01967161157,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1396.324683,0.01566054722,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1395.99135,0.0142048286,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,2147483648,1396.224683,0.01180367232,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1396.224683,4.65e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,1395.558017,0.01222672347,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1395.408017,0.001647605382,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,1394.574683,0.01395635646,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,1393.858017,0.01321490345,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,1393.558017,5.43e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.01,83886080,0.1,167772160,1392.208017,0.0001381469428,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,1392.724683,3.93e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.01,83886080,0.1,167772160,1388.374683,0.0001448589689,0.0,0.0,1.0,0.0,0.0,0.0
0.01,125829120,0.1,335544320,1391.14135,0.0001452470873,0.0,0.0,1.0,0.0,0.0,0.0
0.01,167772160,0.1,335544320,1391.074683,0.0001398086718,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,1391.24135,0.01603382463,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,2.0,4294967296,1390.99135,0.01202498613,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,83886080,0.1,268435456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,285.34135,0.0006332018785,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,272.69135,0.00261340516,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,267.4580167,0.003997948545,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,251.7080167,0.01242699645,0.0,0.0,1.0,0.0,0.0,0.0
0.05,67108864,0.2,134217728,250.84135,0.02061378507,0.0,0.0,1.0,0.0,0.0,0.0
0.01,83886080,0.1,268435456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,239.1246833,1.14e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,239.1246833,0.002513256766,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,239.2080167,0.0195788312,1.0,0.0,0.0,0.0,0.0,0.0
24.576,68719476736,37.888,137438953472,227.44135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,147.04135,0.003915663258,0.0,0.0,1.0,0.0,0.0,0.0
0.05,536870912,0.1,1073741824,136.04135,0.008591824835,0.0,0.0,1.0,0.0,0.0,0.0
0.05,268435456,0.2,805306368,90.90801667,0.01885058797,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,2.0,4294967296,77.84135,0.0004726616768,0.0,0.0,1.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,68.97468333,3.63e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,5.208016666,0.06894987969,0.0,0.0,1.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,68.64135,3.24e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,66.42468333,2.73e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,64.17468333,4.86e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,64.95801667,0.0002439875699,0.0,0.0,1.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,61.80801667,4.05e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,59.72468333,1.39e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,57.67468333,1.12e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,54.70801667,3.33e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,54.90801667,1.54e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,54.32468333,1.22e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,54.50801667,1.62e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,54.10801667,4.05e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,53.90801667,4.33e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,53.70801667,1.46e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.1,104857600,0.1,104857600,53.50801667,1.21e-05,1.0,0.0,0.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,50.94135,0.02025754733,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,50.49135,0.02144322166,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,2147483648,50.02468333,0.0352687014,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,50.29135,0.079876335,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,46.35801667,0.02165594664,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,46.02468333,0.0003062281281,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,44.97468333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,40.00801667,0.03419249668,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,37.97468333,0.01713797013,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,2147483648,32.50801667,0.04005358929,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,30.45801667,0.02792807858,0.0,0.0,1.0,0.0,0.0,0.0
0.256,1342177280,1.024,2684354560,28.12468333,0.09415148368,0.0,0.0,1.0,0.0,0.0,0.0
0.01,83886080,0.1,268435456,0.0,0.01052673067,0.0,1.0,0.0,0.0,0.0,0.0
0.2,134217728,0.5,268435456,0.0,0.002736003333,0.0,1.0,0.0,0.0,0.0,0.0
0.01,83886080,0.1,268435456,0.0,0.012718848,0.0,1.0,0.0,0.0,0.0,0.0
